"age","MS_downsampled"
51.279,3.64994756508812
51.591,3.08845242835895
51.874,6.72431217754853
52.198,6.51663497406913
52.455,10.6024593054262
52.7,73.6396424979265
52.908,50.1232980780369
53.134,31.6100651712093
53.353,35.941258579494
53.567,48.1139289713166
53.779,27.6253867485872
53.991,19.9412326371864
54.204,12.5093380531924
54.421,14.8943291425677
54.687,13.9705759256236
55.078,19.4312719718029
55.33,14.2825537369871
55.595,40.6279838877684
55.877,13.4624485876991
56.176,11.0640428847846
56.497,9.65632649784531
56.839,10.7262207617885
57.207,17.4955459038164
57.601,132.381965484488
58.024,154.546536873511
58.504,316.613338076788
58.993,60.8731323084719
59.517,70.3987092594601
60.079,37.1280753539717
60.68,16.1745301630499
61.357,14.4110109284643
62.293,17.3301295979265
63.487,6.27955166632417
65.807,11.3554873101422
67.274,6.25985147933625
68.729,8.35851487021072
69.94,9.85889589988006
71.337,8.99722559289721
72.358,8.38532011110684
73.102,8.56124852523374
73.727,38.8658916614035
73.935,40.8125868667837
74.117,73.9515325461213
74.317,28.1312073110668
74.522,16.5066173735739
74.721,12.6393970704577
74.917,26.2158558740263
75.111,15.1823685505816
75.305,16.1452002746448
75.49,5.77736579604188
75.835,38.1140931633291
75.866,38.4964127354469
76.018,40.371011927766
76.105,41.4439733075803
76.198,42.5909320239332
76.369,44.6998561152923
76.543,46.8457788749207
76.545,46.870444653767
76.725,49.0903647499342
76.897,51.2116217307165
77.233,55.3554725768954
77.422,57.686388677871
77.597,42.0438866223207
77.748,54.947477102769
77.906,42.9807581620445
78.059,32.4879930143557
78.216,20.3406346392015
78.375,18.2891265623165
78.451,14.3860578199214
78.875,12.5489547750019
79.023,17.1066381352495
79.164,20.0304625043567
79.304,11.8129157625141
79.441,14.6114526832351
79.582,12.1769716246973
79.716,12.8020575276781
79.848,12.1414183920667
79.978,11.2132599985066
80.107,69.330679776423
80.233,50.8736294104648
80.358,45.4873994114348
80.48,43.3397520383822
80.602,41.4050122936101
80.721,32.2436925712726
80.84,21.2479247670093
80.956,20.6260882414924
81.107,14.9202122881401
81.381,19.5458463071357
81.49,15.4427385838342
81.597,17.5248341185545
81.704,16.8197318511648
81.808,13.3007643327149
81.912,13.1125908765586
82.014,16.5050478791896
82.114,17.4816277424169
82.217,21.4320885049919
82.315,66.2768895496055
82.411,188.250381654173
82.506,20.1677343408567
82.6,14.4132293093389
82.686,13.3571534813361
82.783,15
82.873,23.5996552674053
82.962,13.0978429718215
83.109,12.6924585067249
83.189,20.8215284687005
83.273,13.5025821051987
83.357,11.5299816935107
83.429,11.3
83.6,11.8466512084559
83.679,12.8923443487097
83.756,17.79361547976
83.833,12.2
83.909,13.0145529595691
84.058,12.5100936201596
84.129,21.2717412061693
84.193,19.2015885210819
84.533,14.3045566097158
84.601,16.4461464884041
84.668,16.5584039962645
84.734,15.1794128810004
84.8,14.4790344081261
84.855,12.8430234692857
84.92,20.1756454157925
84.983,54.3559894076001
85.108,53.3791615120799
85.169,52.9024694990662
85.232,19.4468549300605
85.293,22.3304342047208
85.352,35.8735417638942
85.415,16.9700426234401
85.48,14.0418371581345
85.701,11.3825779506579
85.758,12.0024954937369
85.814,12.5385033606743
85.835,10.6254708847898
85.87,9.37172516957667
85.926,9.51299309963188
85.976,10.8
85.981,10.8727461635441
86.036,10.4505230408908
86.091,10.3
86.113,10.6242801937467
86.205,14.3947403678393
86.259,36.5687091136237
86.313,13.4058683044453
86.366,13.1
86.423,12.2882430398174
86.476,11.7
86.529,12.8776125946591
86.583,10.1428244043759
86.634,12.7
86.66,12.3054136956012
86.759,12.5557432770171
86.806,12.6117954749143
86.812,1.48768673125501
86.866,13.0731387211264
86.895,13.0481741526298
86.919,12.7497542172203
87.022,12.3869055316264
87.075,13.7795205357083
87.183,14.0714156904044
87.237,41.1672274846098
87.291,53.0511556809237
87.346,19.1824997646397
87.4,12.7
87.455,12.437618583931
87.51,17.7945502538055
87.565,13.0487376702506
87.621,13.3314439791179
87.677,15.8485174541198
87.741,18.080204361797
87.798,15.5551468128475
87.855,14.3
87.913,15.6697541228885
87.971,14.4094776695986
88.029,17.5213327514254
88.088,15.637683551016
88.147,17.7
88.207,25.7888903028446
88.27,31.4294028440578
88.331,20.0346707808306
88.392,14.2765823962769
88.455,16.5981701436396
88.517,23.1557357648103
88.581,16.0280715915084
88.645,81.7499980155307
88.71,16.7715864106797
88.775,13.6956062688497
88.899,15.2861539485927
88.967,13.2
89.035,15.1418400356964
89.105,21.0685876837783
89.136,19.7930580087337
89.177,18.9
89.248,10.9216690057857
89.291,10.613481525164
89.32,10.4056341545121
89.466,9.35923015054031
89.473,9.30906009555533
89.541,8.82169384713015
89.616,86.0356048403771
89.849,34.9416972146881
89.928,23.6712057845283
89.939,26.5800755411841
90.009,31.4202269620113
90.082,72.8448172823997
92.233,25.9592066022692
92.345,24.8656020330432
92.459,26.4223329233978
92.575,25.8371500260961
92.692,26.6213132884249
92.811,30.3
92.931,28.3834065446926
93.052,26.5207934012357
93.176,29.9
93.301,24.9505948975373
93.429,19.7828970499165
93.558,21.4249014996531
93.691,21.800716478576
93.824,23.0085554120476
93.958,20.2
94.095,21.3719058045094
94.233,22.364386498099
94.337,17.2731187142808
94.474,22.8693824560567
94.606,23.3452218288812
94.739,24.3086695329067
94.874,24.2027787460023
95.022,23.2666821772275
95.149,21.030389814339
95.289,19.0408828638713
95.43,19.3875838589705
95.588,23.1838846409664
95.733,22.8505108908373
95.893,21.8952576910581
96.03,22.861109009426
96.18,25.400346706486
96.333,20.3
96.508,20.0908362062984
96.664,28.4523905748942
96.822,32.7163527590709
96.996,24.6469567739739
97.145,19.2
97.309,18.7222617994818
97.497,19.2986741019332
97.68,13.5322412204543
97.837,16.3574403864627
97.996,14.6628689963716
98.185,15.1369316283969
98.318,15.9694252196076
98.48,14.9039608053705
98.646,24.3226678306436
98.845,18.4523232122815
99.014,16.4971283523635
99.184,15.203717450972
99.355,12.3494777160676
99.531,12.7895312630514
99.708,16.1178482454188
99.915,13.9064840660133
100.107,26.2009435507415
100.291,16.4949384333246
100.505,9.8484978306049
100.717,11.290860626263
100.985,12.3178316174593
101.249,13.2968400853732
101.525,13.9156138504885
101.838,13.9470717671329
102.097,13.9731024393722
103.988,14.1631564980766
104.376,13.6161622889011
104.777,11.8764169529487
105.188,9.83534009349369
106.032,12.9854070057786
106.468,12.8523516909028
106.911,14.3990735149497
107.361,14.9144269057197
107.813,15.8705801676063
108.274,15.0914729686628
108.656,17.0218199560224
112.495,10.1721131371288
113.398,12.5263369804183
113.89,57.8801622381056
114.07,50.9695738345324
114.874,18.6185449024191
115.361,18
115.9,17.1
116.315,18.3148804888098
116.788,46.5826622448028
117.196,28.6
124.098,18.3017134211917
124.328,16.0730569561622
124.541,15.8030268389031
124.728,15.2048786016359
125.019,14.8945474824518
125.277,13.1817603101814
125.539,14.5609097340124
125.707,14.7386036117219
126.046,15.0296959659471
126.286,15.1428371143551
126.51,15.2817069894597
126.739,23.6516357019262
126.862,24.5915152414181
126.954,17.4879252946267
127.089,16.8913202437373
127.186,16.909978352571
127.378,17.9034470081581
127.494,14.558044606039
127.568,15.4887294239601
127.768,361.247256881311
127.965,14.2678218458288
128.155,12.6836772195098
128.307,11.3585434322972
128.526,9.83186613644245
128.707,11.2663308423284
128.873,16.8639211647398
129.049,15.2146033191948
129.177,14.4240098891301
129.231,14.518236368881
129.397,13.1287181330638
129.491,12.0114303291893
129.562,14.1376131953444
129.735,15.6489601643196
129.902,16.8050624236463
129.907,16.854723240269
130.068,15.7140626869244
130.234,15.2
130.399,14.9
130.55,14.9
130.718,14.5082709759595
130.911,14.4611920215292
131.228,22.6436389288807
131.4,12.3979015427586
131.566,10.6771513228192
131.738,25.6213486188009
131.751,28.7972595584333
131.912,49.5906436946689
132.107,36.0242829240064
132.313,78.6095449264021
132.491,40.534415652268
132.685,89.8758933679397
132.86,476.490648530638
133.059,31.2344759901295
133.257,7.75418528848305
133.462,11.8
133.663,11.6567140135111
133.858,10.055345464135
134.09,11.9
134.228,21.703372463194
134.414,34.207226958607
134.589,60.4067541111997
134.797,13.6647489931627
134.917,16.1282197059234
135.072,36.7233839006698
135.249,23.6347621130393
135.417,32.295764068502
135.586,5.79201328621698
135.746,9.07528055769979
135.913,7.62872845269828
136.061,7.4443133130797
136.572,4.87959462938128
136.679,4.51644858279673
136.805,2.61236634894286
136.931,7.03405151963337
137.041,13.7205280537738
137.164,22.8167255559915
137.285,17.4876877867378
137.406,22.4681687367412
137.519,17.7087025630817
137.624,15.8325370649997
137.752,1.96207299224493
137.869,9.18781480259547
137.989,15.202025087616
138.104,8.28804965051489
138.211,11.9906999242196
138.328,10.0284524680824
138.406,10.9836899620467
138.503,10.4
138.533,14.1332106244867
138.629,12.8111221911981
138.725,12.404952234361
138.821,15.4116534770184
138.915,16.1350864113808
139.01,9.68094913405179
139.049,7.20645988206595
139.129,35.6339952541418
139.137,42.8921108778946
139.229,53.8082487353808
139.32,30.6231814674522
139.403,13.2665386377217
139.477,14.515959949762
139.567,2.55988837141541
139.657,13.8862107142862
139.736,68.8090100589761
139.825,16.8005815942497
139.913,15.7932895854797
140.002,16.8819488296166
140.09,16.1
140.177,17.0895640735208
140.265,15.1583168389404
140.344,12.9581806823816
140.43,15.0129524897295
140.517,16.1928385440712
140.603,15.1762474089432
140.69,14.1501233148516
140.777,14.7061003473711
140.863,13
140.948,14.2372592482215
140.982,16.6889165838915
140.987,20.4080835910486
141.066,14.3947836362607
141.152,16.5896482468638
141.237,16.2248253586733
141.323,16.3716740857633
141.402,13.7783685811951
141.493,13.4982368845996
141.573,10.7494660585968
141.658,14.2083230186414
141.743,18.6027466556776
141.829,16.0330794565693
141.917,15.926844809866
142.003,14.8633902921312
142.089,16.2367915394351
142.168,12.4789512802414
142.255,16.1387765316535
142.341,17.3520023666015
142.428,20.9291456174617
142.514,15.5073120967594
142.604,16.4834044814119
142.692,16.4183341853493
142.795,40.2726014557981
142.802,38.8421961293954
142.905,32.1824112710725
143.009,53.3109255542768
143.114,15.1000624857119
143.219,14.491655046984
143.325,16.4025675797814
143.432,16.1653317957854
143.539,15.3
143.647,14.3085560548719
143.755,14.3718744494684
143.814,13.6295398382774
143.91,14.109403559753
144.02,13.5979724273187
144.132,13.0112960233534
144.244,13.8681667187189
144.358,13.4200135169384
144.472,13.8
144.586,14.5922317733199
144.702,16.508775468203
144.759,26.0861447098336
144.776,51.8881670142483
144.901,14.4117245413198
145.036,12.1450789563818
145.172,11.6880453323987
145.31,13.9836603346268
145.449,11.624595838998
145.59,12.1779353964312
145.733,8.42921313195541
145.764,7.41858347986831
145.908,10.2229812503436
146.054,10.2808245966646
146.202,12.7171175618378
146.352,21.9912161517658
146.504,15.4485463716865
146.658,16.3863717143315
146.814,12.0872892506355
146.971,14.7056397297905
147.065,13.8488869749434
147.081,18.4428404355623
147.239,12.894107485977
147.405,8.26576037528115
147.574,5.12628522323782
147.744,22.4423459503731
147.917,23.2520625327235
148.093,7.3
148.142,6.57755363374858
148.31,10.7790589847644
148.497,26.4127926157121
148.675,13.8376508342921
148.861,12.265740353869
149.05,8.9
149.241,8.50001491276088
149.31,21.1822862539717
149.916,34.7350417106895
150.014,18.0185059342998
150.219,8.41474069159176
150.428,7.21735309100042
150.64,9.46965206185801
150.855,7.39106742070764
151.073,7.2
151.295,6.54474235081602
151.591,6.57667597274279
151.82,7.4445773364467
152.052,7.5
152.288,6.5
152.528,7.87797808084759
152.792,2.87689601720147
155.36,12.515527628823
155.644,7.5023179441399
155.933,7.5294460849816
156.226,10.2056638444109
156.523,13.8121441395229
156.825,16.4210398790641
156.977,8.16877902841163
157.266,9.65996986024239
157.578,11.9779419546547
157.895,4.12643460201637
158.338,8.65836445310391
158.665,11.5361518496056
158.851,7.0256047901889
159.186,38.9742826950425
160.041,45.1571953478968
160.354,18.4054488979291
160.674,6.34773030246172
161.013,4.64129370730458
161.243,7.01844912174138
161.583,6.63920118206158
162.096,6.50409884494473
162.454,6.90227174153571
162.818,9.4
163.189,9.7008567224699
163.566,13.7663359546259
164.1,7.81896914258435
164.492,9.7823909649422
164.889,9.47871448681883
165.291,26.0845705445184
165.588,9.37867667478928
165.923,8.81569909297224
166.339,13.9565478696932
167.183,14.8
167.612,14.4459285610948
168.082,36.9828739273197
168.11,57.0028140119866
168.548,32.894816332033
168.986,34.3925299723397
169.431,10.4056823157032
169.879,7.39796032520797
170.33,10.2955713552996
170.785,13.3519855316485
171.235,24.4044293199928
171.649,19.3483113973297
172.111,45.2678140426906
172.575,16.2191042359305
173.041,17.2122463894922
173.505,16.0330302553654
173.975,16
174.462,12.9848246871959
174.904,15.4447680174682
175.377,14.971911925935
175.851,14.7
176.326,15.3909785752128
176.801,14.9341211340554
177.273,14.9
177.748,15.0164030581287
177.927,18.5120792727638
177.991,21.9428225604507
178.476,7.72716402303052
178.87,16.0232353414796
179.646,13.6
180.095,11.8974692993922
180.607,15.8106470709326
181.121,16.3021545693836
181.633,12.4189655172408
181.725,11.3591479303329
182.235,13.5
182.804,12.8150736216384
183.148,14.3028232152985
183.556,13.5017516499776
184.056,15.2185035399057
184.549,15.5998047609781
185.042,15.5950047396463
185.528,14.1010524998518
185.922,15.1475571642802
186.141,36.6543138108851
186.194,57.2629439201394
186.593,41.0947919231168
187.013,20.7409854919625
187.429,26.1204854402635
187.499,11.9937152062807
187.911,12.4062915754695
188.294,12.1
188.698,11.2810521578435
189.097,10.5832745159653
189.494,10.7792659158923
189.884,13.3251105578059
190.268,40.250327489886
190.48,11.5617629430776
190.856,10.5071437133946
191.343,10.400888629207
191.456,0.52300786911951
191.818,8.25204760129294
192.179,5.90546102257545
192.531,6.7
192.88,15.6137074296259
193.227,16.0347232463547
193.259,18.3190442184627
193.539,12.0855236006292
193.87,10.2384657302302
194.198,12.3980124468067
194.522,13.0337588328021
194.843,11.6527513716662
195.158,13
195.472,11.5349917259683
195.774,11.4
196.092,10.6
196.214,9.75528003599226
196.519,8.09667067472657
196.822,11.9481366344106
197.122,12.6956465890965
197.418,13.5315801383591
197.715,13.6
198.009,21.9237020439015
198.303,14.0767663482773
198.583,14.0147760117596
198.883,16.1888603886236
198.984,25.6610093987499
200.909,17.3914423869666
201.227,22.9976671638401
201.554,13.5351299481829
201.849,15.588781658574
202.168,16.4
202.486,14.5218215462384
202.806,15.3388391228972
203.126,9.51128885440299
203.309,15.1345549426565
203.956,16.7142691802184
204.283,22.284807379847
204.374,19.7674711999332
204.405,17.2265579112632
204.729,13.0507126106771
205.055,11.0471717531375
205.385,13.0501762904997
205.717,10.9513543179519
206.054,9.7
206.391,9.8
206.711,5.33560607118453
207.058,8.64848656437456
207.407,8.5
207.567,8.93212815950705
207.902,13.0535912368894
208.26,79.1629839383529
208.603,17.6527311722746
208.971,15.9994990882718
209.344,18.1862024826601
209.724,20.6153200644156
210.108,8.93779973540576
210.432,27.41055962566
210.456,29.2174837962102
210.869,31.3442220551106
211.286,5.37389539920511
211.712,4.4
212.143,6.69944878475416
212.58,12.0376431812094
213.028,7.40821022555664
213.481,9.48758459090356
213.944,10.2119203115017
214.413,11.9023135074513
215.056,17.4776407794847
215.544,18.3390913771831
216.551,37.1478536000303
217.067,13.4215706119044
217.595,9.75612287606103
218.191,17.9100839371023
218.223,18.8729237311391
218.73,18.8957279896469
219.234,10.2819823978144
220.277,12.0538063891044
220.603,9.46125703680791
221.083,11.7294329074734
221.593,12.3611219747566
222.092,15.1027492579121
222.587,9.41201992712447
223.079,8.07074256143198
223.519,7.3
223.603,9.41156878130837
224.055,11.3429174376157
224.533,14.7843042272044
225.011,17.2595549561701
225.48,12.033648076513
225.894,13.2729050203528
226.408,14.0891676122271
226.701,10.6687885882438
227.096,30.5705448176762
230.768,17.639917029401
231.259,40.9310760503447
231.777,28.402333568865
232.301,16.1478700540481
232.833,14.7333823353651
233.343,13.4157587600165
233.876,16.3375047451802
236.284,15.3995039238717
236.359,20.8523783045249
236.93,30.5297996992754
237.556,38.5000660938546
238.191,19.1906639974136
238.84,14.4386000617612
239.509,11.4
240.275,21.9495332163866
240.953,25.6290841757539
241.668,34.2207002099401
242.405,16.5553826160672
243.156,15.8942966210361
243.926,21.1307674677024
245.23,24.6872690979241
246.054,15.5940349131012
246.797,26.1242983084581
247.643,24.7873788251101
248.529,26.5675748698437
249.146,21.8153260214368
249.197,21.6326408014213
249.987,31.5830148537276
250.776,41.8000607671099
251.581,29.3708970351316
252.405,23.9045612775263
253.246,20.6
254.114,21.866976357717
254.823,18.520582296314
255.717,21.1
256.632,19.7679500239536
256.949,25.5070705249713
257.842,22.2328435455186
258.811,22.2838264377752
259.801,20.8
260.783,21.3589241650766
261.715,20.2451121218127
262.297,18.7398157855326
263.178,20.3603418092412
263.98,20.1657226179554
264.809,21.8419318732317
265.619,20.064522344137
266.416,19.8
267.336,27.9002238282545
268.103,22.427855314342
268.919,17.602603504117
269.145,16.6007853662805
269.921,23.2729118692536
270.767,21.7
271.636,21.325518675965
272.534,21.3756818460568
273.459,21.9
274.432,21.1
275.002,18.9918321756706
276.033,20.3239075491414
277.146,20.3763405791478
278.312,11.8071141923388
278.811,13.3073424745615
291.238,18.2775393495254
292.517,29.7729630733267
293.777,30.3346890577189
295.87,33.6033701239527
298.007,37.158421645938
302.214,20.636658699352
305.56,19.7770243720324
309.327,18.5829425173607
310.848,18.9903574289679
314.881,20.7
319.098,19.7576824260707
322.894,13.9573521497736
327.246,20.1804853599167
330.815,17.90912131442
334.166,19.5811250034293
335.289,17.1243940186667
338.403,19.0094535576942
341.299,13.0969502785466
344.234,14.8527964438707
346.917,11.8
349.173,15.3517461457174
351.711,13.4050286170029
352.849,12.7087559044458
355.183,22.229350639206
357.88,25.023909931357
360.583,16.5089497975783
362.957,20.7999045756
365.206,16.0752622650512
367.186,30.291265719923
368.081,34.1923724423212
369.917,23.3839619149261
371.793,12.8541919802397
373.571,11.1587634532724
375.287,28.3006613602777
376.931,21.0845396871095
378.584,11.1356843133932
380.092,8.85532672268249
381.633,11.3177140368473
383.152,8.49021708948639
383.467,14.6026098287646
383.896,25.4003368365028
384.852,18.6511069844929
386.393,17.9475642321016
387.96,21.8500226372383
389.564,29.1983200417783
391.218,45.5509527549175
392.934,15.4487106462253
393.618,14.2797443853826
395.266,15.9020527263346
397.171,18.3197324083494
399.179,41.6252496637162
401.279,22.5469549325934
403.393,12.9799161255575
405.377,55.7849745724229
407.019,25.3271339847962
413.647,51.5809621074907
415.052,34.0720356451801
416.257,27.0698117014018
417.092,30.8854049466709
417.648,8.19964606744232
417.966,10.361812820175
419.422,64.2142247487806
420.903,13.2866316448478
422.356,13.7065857397482
426.572,7.15572556500967
428.659,7.24309621936204
430.087,6.24700041544143
431.563,8.79382815506745
433.024,12.8549520780701
445.967,37.2076734755787
446.144,49.0351021580195
447.429,86.3099331774008
448.896,24.609041477044
454.237,9.26645933578697
455.57,15.075660319723
456.908,23.5817589937594
457.333,21.3839088979725
458.636,18.893244763025
459.968,22.9566715225343
460.589,18.8534325503871
461.967,27.2706604980037
463.253,30.3962559454342
464.542,49.5630647725145
465.09,24.8686616755865
467.46,21.2486629606284
468.718,12.4103768741012
469.954,20.7684148135887
471.191,18.0635497321388
475.545,23.9564639738847
487.56,15.3865738894648
488.761,15
489.924,14.9
491.078,14.4986155641992
491.479,13.8386950447724
492.544,15.1937043813852
493.653,14.7020201477697
495.81,15.8
496.82,15.3
497.783,15.7163836184162
498.978,26.2591007175241
499.097,37.1575645376935
499.892,23.2833387731383
500.761,17.3716871371254
501.586,17.8187329707041
502.37,15.3185077235738
503.116,15.7079361206366
503.825,14.7345353374434
505.022,15.7704908162469
505.648,16.158215821424
506.242,16.4426460397947
506.813,16.6
507.297,11.8030537150973
507.797,14
508.312,14.8526434536002
508.813,15.893340023307
509.302,15.2
509.781,14.155687789226
510.252,15.4541317009553
510.719,13.2291906379745
510.796,13.3688249230878
521.928,61.856360103698
527.617,20.1031974461459
528.603,26.0353234706101
529.699,19.2542994606957
530.853,19.8031191371214
532.049,19.1
533.299,21.623326386526
534.614,17.5585507816152
535.069,13.161049555383
536.521,14.3031267969653
538.149,14.7900652610912
539.953,16.0946401583396
541.887,15.0990366284943
543.949,15.5
546.141,13.2105454730372
548.411,14.8985498875888
550.76,16.5
551.939,17.9744018918956
552.267,24.8827741034124
554.878,16.373311462363
557.658,17.8252277482697
560.439,15.8407967106898
563.263,15.9551968247728
566.022,16.5009356312028
567.769,13.1765108216766
570.404,12.9423930929601
573.078,12.7048102441602
573.3133991,13.7591752410203
573.5056333,14.1518739366442
573.665171,11.1153609333263
573.8737631,19.3
573.9716473,22.3204472170391
574.0518839,15.4850217123612
574.1222738,11.4093445677695
574.1876161,20.5678246779576
574.2519353,16.6256793324272
574.3212787,14.8929758895589
574.3713221,25.1702119384574
574.474103,23.5706430791366
574.6838642,27.5857279464836
574.850719,14.9
575.0587879,15.8
575.31,33.1997967963878
575.912,10.5448648295215
576.412,9.1105057815224
577.007,7.40361851440371
578.14,26.6817964413163
584.628,44.4826085819044
585.012,32.4949439509729
585.582,29.2963137372438
586.583,4.6088497343972
587.628,2.5
588.69,7.02199827291085
590.801,43.9960313528601
591.459,26.8504972586358
591.878,25.6329810200469
597.871,13.1678201646037
600.589,8.54397766998377
605.06,23.824282745016
605.751,27.2255125853184
606.252,10.041580543252
606.446,14.9882067906509
606.958,16.1255472307243
607.149,15.8352229462206
607.65,20.2153167667498
607.844,16.0242445372074
608.339,15.3910635262901
608.536,14.9002762385236
609.002,11.3497254397252
609.674,13.4830059413192
610.332,17.315867434581
610.976,26.1325179735148
612.173,12.9821293516723
612.806,11.6795130728087
613.42,14.2210704849703
614.595,12.2350845095888
615.654,19.5714925393437
616.228,18.1849529996284
616.8,18.3909812830131
617.379,14.5645360324249
618.261,22.0486098819403
618.922,49.7553497164423
619.519,21.6516407131681
620.112,16.2514338675968
620.697,12.6220077656312
621.266,16.6462132493662
621.835,16.4187545675487
622.363,13.4418456277649
622.926,17.1216473948111
623.469,16.7052170426534
624,15.6588985051611
624.536,14.2924657243776
625.061,16.6450809957752
625.749,15.8498517238482
626.235,18.2761060265385
626.734,16.9164389760185
627.234,18.4
627.716,17.7973436527818
628.202,16.6746839795054
628.45,17.1787694069602
628.49,20.5585009764764
628.672,34.733431166998
628.995,15.7351600894475
629.493,15.267695485279
629.981,14.4147544814783
630.469,15.4086344697735
630.94,16.5149823051621
631.412,13.8310546520527
631.826,12.8403929616333
632.284,19.264565237237
632.739,16.7908618685131
633.157,12.8
633.626,16.9196504640671
634.064,16.6817328189661
634.494,14.6274349988993
634.886,13.9935479006344
635.319,17.2504483808685
635.735,16.6
636.146,18.086528355915
636.458,17.4391546041889
636.487,17.7862212523651
636.842,16.7741813301783
637.18,8.97142818972852
637.537,18.0984443695984
637.891,23.1095452753862
638.245,27.4408371888867
638.592,14.5447049424566
638.851,19.9407821450661
639.132,9.26048114294331
639.476,19.2
639.819,16.4685943912131
640.147,10.7504014349571
640.481,21.9483246395179
640.815,13.2518846031125
641.144,15.9798439240831
641.258,14.1219968798772
641.546,16.6938350825757
641.871,13.7030376227459
642.194,16.5739967897266
642.516,16.1855686887686
643.117,18.8105894425562
644.825,11.679828924226
645.017,11.7312797892809
645.302,6.71617623959245
645.588,7.91513435277766
645.865,14.8340713749417
646.17,11.2537311707009
646.436,8.64443129644564
646.502,9.84939328749923
646.807,16.0490787119858
647.112,15.6885572976959
647.415,16.20112556936
647.71,17.400853061139
648.023,14.5642847766613
648.319,13.4954376451946
648.635,12.5293045144259
648.932,12.729451621836
649.256,13.9602320538204
649.293,14.9
649.56,16.9259711321563
649.852,14.9755739462758
650.142,14.6082570769068
650.435,11.3050379402442
650.728,14.2987451411646
651.023,14.3014040756142
651.313,11.9439706509595
651.591,14.0283721230302
651.891,14.0748571367442
652.189,14.8688471264667
652.492,13.9257547754347
652.794,13.1
653.1,11.4927895089666
653.329,11.9089934621444
653.638,14.3024570126374
653.947,25.2967887405151
654.26,12.0952137066683
654.573,20.3621718795209
654.91,14.0673265830449
655.26,8.91216947085351
655.569,10.7018141050721
655.709,17.8369029548969
655.728,18.835433658013
656.35,16.5216176245607
660.803,12.4116023675719
661.152,11.0215661742946
661.516,22.7944777676644
661.881,13.3
662.25,15.2298907935957
662.616,18.7657916042243
663.306,42.5771783426395
663.356,50.2661877054996
663.73,30.4427361948002
664.133,16.9903360913682
664.261,16.7098647182729
664.669,17.5679151056319
665.081,18.782215653558
665.499,18.0205454334895
665.912,18.2453501904166
666.324,19.3836674553417
666.739,20.6051346194148
666.922,22.6546363745758
667.336,17.5
667.746,16.7072671714128
668.159,17.0104293282705
668.568,17.4540328247734
668.977,15.8
669.357,15.0694540899214
669.74,16.331079073523
670.146,16.831968850701
670.553,18.9
670.962,18.3700707578729
671.367,17.0585216503866
671.609,19.3047377947091
672.024,56.0719114735083
672.072,91.53235853041
672.586,31.4138101452402
673.117,22.9630663665491
673.643,25.9871605693888
674.172,24.3772869609546
674.7,23.3211525839895
675.225,19.0281685384027
675.751,31.5299305676184
675.98,32.9705816005815
676.472,19.7732349189102
676.997,17.2680884285147
677.519,17.6834653329048
678.043,16.9417347045021
678.566,16.4049505041562
679.086,17.2835189453106
679.608,24.5401962862188
680.127,18.9732298014426
680.564,47.6569857407193
680.591,52.7177308444353
681.014,86.591733577052
681.254,19.4959672971009
681.677,17.8393553557788
682.099,16.8541218570208
682.521,17.0869617876786
682.943,13.8554562117045
683.175,12.1406069238198
683.6,12.5
684.022,14.6383840720147
684.443,17.3207932509937
684.864,18.2084403460842
685.284,25.6946375221624
685.715,24.2141644673123
686.136,13.9371676239103
686.559,20.8751319413893
686.98,11.2443957555811
687.4,13.3
687.82,15.3118552820695
688.24,14.2064422170178
