"age","charcoal"
21.35994485,30.9998648633084
31.83705116,38.3710754792058
33.10475573,15.8440244473848
34.13537178,20.5633327010542
35.62400869,73.8044093309595
36.07639015,26.5210926202917
37.56439083,30.185155494288
38.47247713,84.7275101539539
41.33539299,23.4664446848392
44.22784162,79.9905852009727
45.95175774,35.4696092322868
46.79581345,28.0921154957569
49.14475421,37.846871986257
51.59065801,79.421717038819
56.17638258,60.286595475983
74.11705981,166.402644580081
77.59748976,37.4660445054039
78.47128035,69.0288904740934
79.44135646,61.3429573306779
80.23325716,161.862353249373
80.9564461,264.400611616673
82.31465713,103.611008024417
82.87338774,101.602121074678
83.90876112,163.600858576914
85.16931601,56.1541898732326
85.92573422,158.982270142756
86.25931603,83.1277980430282
86.58256678,175.721691803951
87.07112632,121.665227537173
87.23731032,67.7339911173831
87.5652489,306.250618443864
87.91264191,26.0886680783646
88.33068399,76.3954956482158
88.70980704,0.0133174700192695
89.10464718,57.2493946452275
89.61634231,1.48887336674111
90.08245714,7.48850875241301
92.13462159,6.55349054160561
92.57474933,2.16912555927389
93.30141098,12.8526472132706
93.56319036,4.30851539203145
93.79239369,1.54162579734073
94.24564897,5.06769068414192
94.69339746,0.58802312432388
94.94950409,1.15030075331539
95.16325624,0
95.77625523,2.49158753916415
96.05349646,3.43104511676539
96.37773085,8.20625664567588
96.66853276,9.52308585543507
96.9909919,1.30393304979965
97.33916196,19.9626001815739
97.61690606,1.730661756602
98.0855747,1.08850566780696
98.75188642,0.367055922486668
99.11348015,0
99.49607524,0
99.76912619,0
100.0443528,0.499959107516064
100.478527,4.36904731567893
101.0838918,9.8860093059782
104.8736966,91.962114797845
105.6835275,85.7542380187558
106.5295452,35.7509592941629
107.1818591,52.4436137225694
108.1310318,30.3574797378862
109.0428263,28.7497263138132
110.7077309,26.5261571596096
111.6467818,25.2720044499186
112.5885004,23.6223949331378
113.4678472,19.6125940876643
114.8293101,48.355331784702
115.8467631,47.9624772951867
117.1048013,37.9295442057923
118.0032809,36.1573307777795
118.7163299,36.7643693954896
119.6160882,37.5303588782674
120.4713872,38.2584989116856
121.0139491,38.7203970782887
123.320528,40.684052405055
123.8406034,41.1268071833676
124.3355528,215.324924545419
124.7230928,67.9673700345855
125.1457706,30.5576251928885
125.5786282,68.5550323609563
126.0717557,15.4422083923201
126.5676442,18.9955425772739
126.9367655,112.957594753694
127.2906073,16.3357918884755
127.6305321,6.29037272686561
127.8142094,5.70078167385993
128.3808973,19.0461247066742
